region,postcode_sector,year,avg_price,volume
East England,PE1 1,2014,103000,20
East England,PE1 2,2014,129000,85
East England,PE1 3,2014,126000,142
East England,PE1 4,2014,141000,185
East England,PE1 5,2014,121000,167
East England,PE10 0,2014,188000,333
East England,PE10 9,2014,177000,326
East England,PE11 1,2014,150000,189
East England,PE11 2,2014,149000,198
East England,PE11 3,2014,164000,388
East England,PE11 4,2014,163000,143
East England,PE12 0,2014,179000,115
East England,PE12 6,2014,175000,192
East England,PE12 7,2014,140000,177
East England,PE12 8,2014,181000,102
East England,PE12 9,2014,143000,236
East England,PE13 1,2014,127000,74
East England,PE13 2,2014,134000,140
East England,PE13 3,2014,118000,138
East England,PE13 4,2014,160000,159
East England,PE13 5,2014,184000,120
East England,PE14 0,2014,155000,121
East England,PE14 7,2014,177000,110
East England,PE14 8,2014,167000,107
East England,PE14 9,2014,187000,96
East England,PE15 0,2014,190000,204
East England,PE15 6,2014,140000,2
East England,PE15 8,2014,146000,240
East England,PE15 9,2014,157000,190
East England,PE16 6,2014,150000,317
East England,PE17 2,2014,720000,1
East England,PE19 1,2014,200000,161
East England,PE19 2,2014,191000,272
East England,PE19 5,2014,298000,123
East England,PE19 6,2014,245000,381
East England,PE19 7,2014,259000,123
East England,PE19 8,2014,195000,132
East England,PE2 5,2014,135000,212
East England,PE2 6,2014,202000,119
East England,PE2 7,2014,240000,61
East England,PE2 8,2014,159000,446
East England,PE2 9,2014,145000,199
East England,PE20 1,2014,149000,83
East England,PE20 2,2014,165000,55
East England,PE20 3,2014,162000,93
East England,PE21 0,2014,122000,147
East England,PE21 6,2014,101000,44
East England,PE21 7,2014,158000,197
East England,PE21 8,2014,106000,181
East England,PE21 9,2014,142000,178
East England,PE22 0,2014,159000,103
East England,PE22 7,2014,189000,64
East England,PE22 8,2014,166000,57
East England,PE22 9,2014,170000,46
East England,PE23 4,2014,221000,55
East England,PE23 5,2014,141000,101
East England,PE24 4,2014,127000,60
East England,PE24 5,2014,134000,180
East England,PE25 1,2014,135000,139
East England,PE25 2,2014,117000,113
East England,PE25 3,2014,141000,91
East England,PE26 1,2014,167000,112
East England,PE26 2,2014,215000,136
East England,PE27 3,2014,195000,188
East England,PE27 4,2014,302000,50
East England,PE27 5,2014,233000,149
East England,PE27 6,2014,251000,86
East England,PE28 0,2014,312000,131
East England,PE28 2,2014,233000,167
East England,PE28 3,2014,232000,171
East England,PE28 4,2014,244000,149
East England,PE28 5,2014,224000,211
East England,PE28 9,2014,337000,106
East England,PE29 1,2014,197000,282
East England,PE29 2,2014,222000,128
East England,PE29 3,2014,150000,84
East England,PE29 6,2014,198000,140
East England,PE29 7,2014,148000,61
East England,PE3 6,2014,211000,90
East England,PE3 7,2014,96000,41
East England,PE3 8,2014,122000,101
East England,PE3 9,2014,185000,173
East England,PE30 0,2014,250000,1
East England,PE30 1,2014,142000,44
East England,PE30 2,2014,117000,101
East England,PE30 3,2014,190000,261
East England,PE30 4,2014,129000,243
East England,PE30 5,2014,112000,141
East England,PE31 6,2014,219000,146
East England,PE31 7,2014,215000,228
East England,PE31 8,2014,470000,136
East England,PE32 1,2014,212000,140
East England,PE32 2,2014,240000,121
East England,PE33 0,2014,189000,167
East England,PE33 9,2014,219000,103
East England,PE34 3,2014,176000,106
East England,PE34 4,2014,175000,146
East England,PE36 5,2014,209000,104
East England,PE36 6,2014,312000,101
East England,PE37 7,2014,167000,170
East England,PE37 8,2014,193000,134
East England,PE38 0,2014,199000,93
East England,PE38 9,2014,172000,312
East England,PE4 5,2014,149000,100
East England,PE4 6,2014,164000,205
