region,postcode_sector,year,avg_price,volume
East England,PE1 1,2019,110000,16
East England,PE1 2,2019,160000,123
East England,PE1 3,2019,167000,153
East England,PE1 4,2019,183000,224
East England,PE1 5,2019,150000,139
East England,PE10 0,2019,237000,367
East England,PE10 9,2019,221000,211
East England,PE11 1,2019,186000,190
East England,PE11 2,2019,181000,179
East England,PE11 3,2019,198000,342
East England,PE11 4,2019,210000,169
East England,PE12 0,2019,271000,102
East England,PE12 6,2019,228000,187
East England,PE12 7,2019,166000,204
East England,PE12 8,2019,209000,82
East England,PE12 9,2019,177000,203
East England,PE13 1,2019,185000,62
East England,PE13 2,2019,178000,174
East England,PE13 3,2019,156000,193
East England,PE13 4,2019,236000,125
East England,PE13 5,2019,220000,111
East England,PE14 0,2019,219000,86
East England,PE14 7,2019,259000,104
East England,PE14 8,2019,250000,114
East England,PE14 9,2019,239000,67
East England,PE15 0,2019,243000,184
East England,PE15 8,2019,195000,211
East England,PE15 9,2019,211000,161
East England,PE16 6,2019,206000,224
East England,PE19 1,2019,269000,89
East England,PE19 2,2019,246000,170
East England,PE19 5,2019,326000,113
East England,PE19 6,2019,314000,185
East England,PE19 7,2019,316000,78
East England,PE19 8,2019,280000,130
East England,PE2 5,2019,165000,213
East England,PE2 6,2019,266000,72
East England,PE2 7,2019,289000,31
East England,PE2 8,2019,204000,558
East England,PE2 9,2019,171000,194
East England,PE20 1,2019,207000,170
East England,PE20 2,2019,198000,50
East England,PE20 3,2019,202000,118
East England,PE21 0,2019,158000,161
East England,PE21 6,2019,121000,29
East England,PE21 7,2019,183000,170
East England,PE21 8,2019,130000,145
East England,PE21 9,2019,191000,151
East England,PE22 0,2019,194000,88
East England,PE22 7,2019,198000,46
East England,PE22 8,2019,189000,55
East England,PE22 9,2019,208000,58
East England,PE23 4,2019,293000,61
East England,PE23 5,2019,191000,114
East England,PE24 4,2019,202000,37
East England,PE24 5,2019,165000,150
East England,PE25 1,2019,169000,117
East England,PE25 2,2019,141000,141
East England,PE25 3,2019,178000,97
East England,PE26 1,2019,204000,83
East England,PE26 2,2019,283000,103
East England,PE27 3,2019,259000,116
East England,PE27 4,2019,343000,29
East England,PE27 5,2019,297000,105
East England,PE27 6,2019,323000,106
East England,PE28 0,2019,393000,74
East England,PE28 2,2019,313000,145
East England,PE28 3,2019,297000,134
East England,PE28 4,2019,355000,399
East England,PE28 5,2019,315000,125
East England,PE28 9,2019,386000,128
East England,PE29 1,2019,260000,174
East England,PE29 2,2019,309000,188
East England,PE29 3,2019,200000,70
East England,PE29 6,2019,278000,136
East England,PE29 7,2019,179000,41
East England,PE3 6,2019,286000,132
East England,PE3 7,2019,143000,63
East England,PE3 8,2019,159000,97
East England,PE3 9,2019,208000,122
East England,PE30 1,2019,139000,47
East England,PE30 2,2019,160000,131
East England,PE30 3,2019,246000,284
East England,PE30 4,2019,189000,187
East England,PE30 5,2019,158000,153
East England,PE31 6,2019,274000,133
East England,PE31 7,2019,273000,162
East England,PE31 8,2019,531000,122
East England,PE32 1,2019,298000,147
East England,PE32 2,2019,294000,114
East England,PE33 0,2019,243000,126
East England,PE33 9,2019,249000,94
East England,PE34 3,2019,213000,84
East England,PE34 4,2019,245000,148
East England,PE36 5,2019,249000,208
East England,PE36 6,2019,442000,73
East England,PE37 7,2019,203000,134
East England,PE37 8,2019,252000,127
East England,PE38 0,2019,256000,92
East England,PE38 9,2019,221000,262
East England,PE4 5,2019,185000,83
East England,PE4 6,2019,204000,188
East England,PE4 7,2019,192000,244
East England,PE5 7,2019,448000,27
East England,PE6 0,2019,230000,141
East England,PE6 7,2019,268000,169
East England,PE6 8,2019,249000,243
East England,PE6 9,2019,326000,116
East England,PE7 0,2019,192000,32
East England,PE7 1,2019,226000,253
East England,PE7 2,2019,227000,87
East England,PE7 3,2019,249000,298
East England,PE7 8,2019,240000,556
East England,PE8 4,2019,324000,87
East England,PE8 5,2019,428000,41
East England,PE8 6,2019,349000,130
East England,PE9 1,2019,247000,136
East England,PE9 2,2019,389000,222
East England,PE9 3,2019,443000,146
East England,PE9 4,2019,383000,96
East Midlands,DE1 1,2019,134000,41
East Midlands,DE1 2,2019,164000,24
East Midlands,DE1 3,2019,155000,117
East Midlands,DE11 0,2019,169000,312
East Midlands,DE11 7,2019,198000,182
East Midlands,DE11 8,2019,200000,169
East Midlands,DE11 9,2019,172000,339
East Midlands,DE12 6,2019,239000,152
East Midlands,DE12 7,2019,238000,215
East Midlands,DE12 8,2019,292000,62
East Midlands,DE13 0,2019,213000,389
East Midlands,DE13 7,2019,383000,90
East Midlands,DE13 8,2019,357000,130
East Midlands,DE13 9,2019,275000,299
East Midlands,DE14 1,2019,136000,53
East Midlands,DE14 2,2019,149000,298
East Midlands,DE14 3,2019,171000,313
East Midlands,DE15 0,2019,243000,144
East Midlands,DE15 9,2019,197000,261
East Midlands,DE2 0,2019,220000,1
East Midlands,DE21 2,2019,211000,237
East Midlands,DE21 4,2019,163000,285
East Midlands,DE21 5,2019,280000,47
East Midlands,DE21 6,2019,146000,225
East Midlands,DE21 7,2019,185000,181
East Midlands,DE22 1,2019,277000,132
East Midlands,DE22 2,2019,276000,243
East Midlands,DE22 3,2019,133000,300
East Midlands,DE22 4,2019,181000,215
East Midlands,DE22 5,2019,668000,14
East Midlands,DE23 1,2019,187000,134
East Midlands,DE23 2,2019,198000,37
East Midlands,DE23 3,2019,248000,291
East Midlands,DE23 4,2019,282000,49
East Midlands,DE23 6,2019,164000,201
East Midlands,DE23 8,2019,101000,161
East Midlands,DE24 0,2019,149000,243
East Midlands,DE24 1,2019,159000,20
East Midlands,DE24 3,2019,182000,171
East Midlands,DE24 5,2019,203000,122
East Midlands,DE24 8,2019,123000,195
East Midlands,DE24 9,2019,138000,154
East Midlands,DE3 0,2019,267000,376
East Midlands,DE3 9,2019,242000,176
East Midlands,DE4 2,2019,277000,148
East Midlands,DE4 3,2019,242000,203
East Midlands,DE4 4,2019,266000,100
East Midlands,DE4 5,2019,307000,160
East Midlands,DE45 1,2019,387000,140
East Midlands,DE5 3,2019,178000,253
East Midlands,DE5 8,2019,210000,74
East Midlands,DE5 9,2019,179000,106
East Midlands,DE55 1,2019,185000,137
East Midlands,DE55 2,2019,144000,132
East Midlands,DE55 3,2019,177000,84
East Midlands,DE55 4,2019,147000,155
East Midlands,DE55 5,2019,156000,197
East Midlands,DE55 6,2019,219000,116
East Midlands,DE55 7,2019,178000,242
East Midlands,DE56 0,2019,208000,207
East Midlands,DE56 1,2019,201000,259
East Midlands,DE56 2,2019,273000,135
East Midlands,DE56 4,2019,428000,104
East Midlands,DE6 1,2019,270000,250
East Midlands,DE6 2,2019,365000,67
East Midlands,DE6 3,2019,329000,76
East Midlands,DE6 4,2019,371000,19
East Midlands,DE6 5,2019,340000,94
East Midlands,DE65 5,2019,217000,281
East Midlands,DE65 6,2019,284000,213
East Midlands,DE7 4,2019,170000,301
East Midlands,DE7 5,2019,131000,270
East Midlands,DE7 6,2019,235000,203
East Midlands,DE7 8,2019,125000,231
East Midlands,DE7 9,2019,179000,52
East Midlands,DE72 2,2019,317000,122
East Midlands,DE72 3,2019,238000,243
East Midlands,DE73 5,2019,249000,111
East Midlands,DE73 6,2019,239000,173
East Midlands,DE73 7,2019,416000,32
East Midlands,DE73 8,2019,301000,136
East Midlands,DE74 2,2019,241000,271
East Midlands,DE75 7,2019,154000,359
East Midlands,DN1 1,2019,99000,48
East Midlands,DN1 2,2019,97000,93
East Midlands,DN1 3,2019,88000,35
East Midlands,DN10 4,2019,212000,103
East Midlands,DN10 5,2019,328000,40
East Midlands,DN10 6,2019,222000,88
East Midlands,DN11 0,2019,143000,240
East Midlands,DN11 8,2019,130000,325
East Midlands,DN11 9,2019,253000,108
East Midlands,DN12 1,2019,102000,162
East Midlands,DN12 2,2019,115000,71
East Midlands,DN12 3,2019,104000,90
East Midlands,DN12 4,2019,128000,61
East Midlands,DN14 0,2019,200000,186
East Midlands,DN14 5,2019,134000,141
East Midlands,DN14 6,2019,131000,195
East Midlands,DN14 7,2019,255000,167
East Midlands,DN14 8,2019,170000,91
East Midlands,DN14 9,2019,216000,181
East Midlands,DN15 0,2019,232000,17
East Midlands,DN15 6,2019,77000,56
East Midlands,DN15 7,2019,108000,119
East Midlands,DN15 8,2019,122000,179
East Midlands,DN15 9,2019,175000,136
East Midlands,DN16 1,2019,94000,88
East Midlands,DN16 2,2019,119000,130
East Midlands,DN16 3,2019,139000,264
East Midlands,DN17 1,2019,128000,125
East Midlands,DN17 2,2019,138000,194
East Midlands,DN17 3,2019,174000,120
East Midlands,DN17 4,2019,170000,82
East Midlands,DN18 5,2019,169000,238
East Midlands,DN18 6,2019,179000,56
East Midlands,DN19 7,2019,185000,108
East Midlands,DN2 4,2019,122000,126
East Midlands,DN2 5,2019,145000,136
East Midlands,DN2 6,2019,124000,94
East Midlands,DN20 0,2019,175000,111
East Midlands,DN20 8,2019,166000,89
East Midlands,DN20 9,2019,218000,133
East Midlands,DN21 1,2019,114000,279
East Midlands,DN21 2,2019,93000,170
East Midlands,DN21 3,2019,202000,119
East Midlands,DN21 4,2019,210000,91
East Midlands,DN21 5,2019,215000,102
East Midlands,DN22 0,2019,241000,82
East Midlands,DN22 6,2019,153000,129
East Midlands,DN22 7,2019,192000,354
East Midlands,DN22 8,2019,262000,80
East Midlands,DN22 9,2019,274000,42
East Midlands,DN3 1,2019,166000,181
East Midlands,DN3 2,2019,144000,223
East Midlands,DN3 3,2019,164000,177
East Midlands,DN31 1,2019,58000,26
East Midlands,DN31 2,2019,73000,171
East Midlands,DN31 3,2019,450000,1
East Midlands,DN32 0,2019,143000,117
East Midlands,DN32 7,2019,47000,65
East Midlands,DN32 8,2019,105000,127
East Midlands,DN32 9,2019,84000,181
East Midlands,DN33 1,2019,86000,65
