region,postcode_sector,year,avg_price,volume
East England,PE1 1,2006,132000,18
East England,PE1 2,2006,139000,204
East England,PE1 3,2006,135000,340
East England,PE1 4,2006,144000,329
East England,PE1 5,2006,130000,230
East England,PE10 0,2006,190000,429
East England,PE10 9,2006,165000,341
East England,PE11 1,2006,145000,261
East England,PE11 2,2006,143000,339
East England,PE11 3,2006,158000,384
East England,PE11 4,2006,167000,184
East England,PE12 0,2006,179000,146
East England,PE12 6,2006,177000,236
East England,PE12 7,2006,136000,232
East England,PE12 8,2006,163000,101
East England,PE12 9,2006,140000,327
East England,PE13 1,2006,137000,104
East England,PE13 2,2006,128000,291
East England,PE13 3,2006,119000,264
East England,PE13 4,2006,171000,156
East England,PE13 5,2006,165000,181
East England,PE14 0,2006,151000,130
East England,PE14 7,2006,166000,130
East England,PE14 8,2006,165000,134
East England,PE14 9,2006,178000,114
East England,PE15 0,2006,175000,260
East England,PE15 8,2006,137000,442
East England,PE15 9,2006,154000,254
East England,PE16 6,2006,138000,333
East England,PE17 1,2006,250000,1
East England,PE18 6,2006,380000,1
East England,PE19 1,2006,178000,171
East England,PE19 2,2006,171000,325
East England,PE19 5,2006,244000,141
East England,PE19 6,2006,234000,166
East England,PE19 7,2006,195000,161
East England,PE19 8,2006,169000,211
East England,PE2 5,2006,126000,444
East England,PE2 6,2006,214000,140
East England,PE2 7,2006,209000,79
East England,PE2 8,2006,135000,381
East England,PE2 9,2006,161000,451
East England,PE20 1,2006,144000,189
East England,PE20 2,2006,164000,68
East England,PE20 3,2006,155000,104
East England,PE21 0,2006,118000,238
East England,PE21 6,2006,109000,86
East England,PE21 7,2006,146000,227
East England,PE21 8,2006,100000,341
East England,PE21 9,2006,136000,253
East England,PE22 0,2006,161000,122
East England,PE22 7,2006,158000,52
East England,PE22 8,2006,162000,75
East England,PE22 9,2006,188000,65
East England,PE23 4,2006,214000,50
East England,PE23 5,2006,154000,195
East England,PE24 4,2006,145000,66
East England,PE24 5,2006,133000,207
East England,PE25 1,2006,140000,170
East England,PE25 2,2006,129000,177
East England,PE25 3,2006,155000,144
East England,PE26 1,2006,154000,182
East England,PE26 2,2006,187000,143
East England,PE27 3,2006,159000,245
East England,PE27 4,2006,274000,64
East England,PE27 5,2006,196000,158
East England,PE27 6,2006,190000,104
East England,PE28 0,2006,314000,147
East England,PE28 2,2006,203000,248
East England,PE28 3,2006,209000,250
East England,PE28 4,2006,204000,182
East England,PE28 5,2006,197000,175
East England,PE28 9,2006,267000,162
East England,PE29 1,2006,177000,282
East England,PE29 2,2006,197000,159
East England,PE29 3,2006,163000,122
East England,PE29 6,2006,200000,200
East England,PE29 7,2006,118000,82
East England,PE3 6,2006,220000,125
East England,PE3 7,2006,99000,125
East England,PE3 8,2006,110000,161
East England,PE3 9,2006,156000,252
East England,PE30 1,2006,147000,67
East England,PE30 2,2006,99000,148
East England,PE30 3,2006,169000,337
East England,PE30 4,2006,121000,295
East England,PE30 5,2006,117000,184
East England,PE31 6,2006,194000,194
East England,PE31 7,2006,175000,244
East England,PE31 8,2006,297000,156
East England,PE32 1,2006,188000,149
East England,PE32 2,2006,223000,131
East England,PE33 0,2006,176000,162
East England,PE33 9,2006,197000,103
East England,PE34 3,2006,165000,127
East England,PE34 4,2006,162000,142
East England,PE36 5,2006,181000,157
East England,PE36 6,2006,252000,128
East England,PE37 7,2006,154000,179
East England,PE37 8,2006,187000,82
East England,PE38 0,2006,175000,104
East England,PE38 9,2006,165000,449
East England,PE4 5,2006,140000,186
East England,PE4 6,2006,146000,272
East England,PE4 7,2006,127000,283
East England,PE5 7,2006,258000,24
East England,PE6 0,2006,170000,189
East England,PE6 7,2006,208000,218
East England,PE6 8,2006,175000,364
East England,PE6 9,2006,230000,157
East England,PE7 0,2006,172000,2
East England,PE7 1,2006,148000,319
East England,PE7 2,2006,179000,80
East England,PE7 3,2006,174000,466
East England,PE7 8,2006,170000,627
East England,PE8 4,2006,230000,149
East England,PE8 5,2006,332000,70
East England,PE8 6,2006,252000,159
East England,PE9 1,2006,159000,256
East England,PE9 2,2006,212000,278
East England,PE9 3,2006,301000,142
East England,PE9 4,2006,228000,144
East Midlands,DE1 1,2006,123000,128
East Midlands,DE1 2,2006,135000,41
East Midlands,DE1 3,2006,145000,164
East Midlands,DE11 0,2006,131000,322
East Midlands,DE11 7,2006,144000,279
East Midlands,DE11 8,2006,151000,231
East Midlands,DE11 9,2006,131000,344
East Midlands,DE12 6,2006,161000,167
East Midlands,DE12 7,2006,176000,194
East Midlands,DE12 8,2006,260000,53
East Midlands,DE13 0,2006,147000,391
