region,postcode_sector,year,avg_price,volume
East England,PE1 1,2010,122000,20
East England,PE1 2,2010,120000,60
East England,PE1 3,2010,126000,98
East England,PE1 4,2010,133000,133
East England,PE1 5,2010,105000,97
East England,PE10 0,2010,191000,176
East England,PE10 9,2010,168000,213
East England,PE11 1,2010,159000,123
East England,PE11 2,2010,132000,168
East England,PE11 3,2010,150000,184
East England,PE11 4,2010,159000,116
East England,PE12 0,2010,179000,87
East England,PE12 6,2010,165000,111
East England,PE12 7,2010,138000,93
East England,PE12 8,2010,158000,82
East England,PE12 9,2010,139000,141
East England,PE13 1,2010,184000,26
East England,PE13 2,2010,116000,102
East England,PE13 3,2010,116000,107
East England,PE13 4,2010,155000,104
East England,PE13 5,2010,166000,63
East England,PE14 0,2010,145000,59
East England,PE14 7,2010,185000,67
East England,PE14 8,2010,170000,60
East England,PE14 9,2010,204000,46
East England,PE15 0,2010,170000,119
East England,PE15 8,2010,128000,135
East England,PE15 9,2010,145000,104
East England,PE16 6,2010,148000,158
East England,PE19 1,2010,192000,97
East England,PE19 2,2010,172000,120
East England,PE19 5,2010,298000,88
East England,PE19 6,2010,227000,221
East England,PE19 7,2010,234000,71
East England,PE19 8,2010,181000,106
East England,PE2 5,2010,113000,127
East England,PE2 6,2010,187000,53
East England,PE2 7,2010,253000,43
East England,PE2 8,2010,135000,177
East England,PE2 9,2010,132000,125
East England,PE20 1,2010,144000,59
East England,PE20 2,2010,161000,44
East England,PE20 3,2010,162000,76
East England,PE21 0,2010,121000,131
East England,PE21 6,2010,108000,39
East England,PE21 7,2010,136000,135
East England,PE21 8,2010,91000,124
East England,PE21 9,2010,123000,123
East England,PE22 0,2010,167000,62
East England,PE22 7,2010,162000,34
East England,PE22 8,2010,165000,47
East England,PE22 9,2010,152000,35
East England,PE23 4,2010,233000,46
East England,PE23 5,2010,156000,78
East England,PE24 4,2010,149000,34
East England,PE24 5,2010,134000,126
East England,PE25 1,2010,120000,79
East England,PE25 2,2010,120000,82
East England,PE25 3,2010,138000,62
East England,PE26 1,2010,162000,67
East England,PE26 2,2010,187000,72
East England,PE27 3,2010,170000,124
East England,PE27 4,2010,243000,36
East England,PE27 5,2010,212000,88
East England,PE27 6,2010,184000,59
East England,PE28 0,2010,294000,61
East England,PE28 2,2010,221000,124
East England,PE28 3,2010,220000,134
East England,PE28 4,2010,241000,85
East England,PE28 5,2010,203000,73
East England,PE28 9,2010,334000,83
East England,PE29 1,2010,178000,137
East England,PE29 2,2010,201000,133
East England,PE29 3,2010,156000,36
East England,PE29 6,2010,182000,99
East England,PE29 7,2010,122000,29
East England,PE3 6,2010,227000,60
East England,PE3 7,2010,91000,33
East England,PE3 8,2010,115000,54
East England,PE3 9,2010,161000,113
East England,PE30 1,2010,121000,40
East England,PE30 2,2010,93000,64
East England,PE30 3,2010,177000,179
East England,PE30 4,2010,113000,171
East England,PE30 5,2010,103000,78
East England,PE31 6,2010,228000,89
East England,PE31 7,2010,189000,160
East England,PE31 8,2010,342000,102
East England,PE32 1,2010,213000,119
East England,PE32 2,2010,238000,72
East England,PE33 0,2010,180000,105
East England,PE33 9,2010,215000,66
East England,PE34 3,2010,171000,51
East England,PE34 4,2010,164000,97
East England,PE36 5,2010,197000,80
East England,PE36 6,2010,312000,83
East England,PE37 7,2010,157000,114
East England,PE37 8,2010,181000,38
East England,PE38 0,2010,173000,53
East England,PE38 9,2010,152000,201
East England,PE4 5,2010,148000,58
East England,PE4 6,2010,141000,101
East England,PE4 7,2010,138000,119
East England,PE5 7,2010,347000,15
East England,PE6 0,2010,154000,72
East England,PE6 7,2010,192000,154
East England,PE6 8,2010,185000,178
East England,PE6 9,2010,251000,66
East England,PE7 1,2010,143000,136
East England,PE7 2,2010,153000,37
East England,PE7 3,2010,178000,227
East England,PE7 8,2010,193000,237
East England,PE8 4,2010,235000,77
East England,PE8 5,2010,434000,31
East England,PE8 6,2010,294000,85
East England,PE9 1,2010,157000,170
East England,PE9 2,2010,223000,188
East England,PE9 3,2010,361000,79
East England,PE9 4,2010,279000,69
East Midlands,DE1 1,2010,110000,35
East Midlands,DE1 2,2010,99000,16
East Midlands,DE1 3,2010,130000,75
East Midlands,DE11 0,2010,119000,136
East Midlands,DE11 7,2010,142000,111
East Midlands,DE11 8,2010,155000,60
East Midlands,DE11 9,2010,132000,248
East Midlands,DE12 6,2010,170000,84
East Midlands,DE12 7,2010,155000,92
East Midlands,DE12 8,2010,233000,35
East Midlands,DE13 0,2010,152000,273
East Midlands,DE13 7,2010,303000,43
East Midlands,DE13 8,2010,261000,111
East Midlands,DE13 9,2010,227000,122
East Midlands,DE14 1,2010,117000,35
East Midlands,DE14 2,2010,105000,124
East Midlands,DE14 3,2010,109000,131
East Midlands,DE15 0,2010,170000,82
East Midlands,DE15 9,2010,142000,126
East Midlands,DE21 2,2010,150000,159
East Midlands,DE21 4,2010,113000,142
East Midlands,DE21 5,2010,256000,42
East Midlands,DE21 6,2010,107000,138
East Midlands,DE21 7,2010,139000,138
East Midlands,DE22 1,2010,230000,102
East Midlands,DE22 2,2010,213000,207
East Midlands,DE22 3,2010,102000,213
East Midlands,DE22 4,2010,124000,69
East Midlands,DE22 5,2010,478000,12
East Midlands,DE23 1,2010,138000,99
East Midlands,DE23 2,2010,142000,41
East Midlands,DE23 3,2010,210000,80
East Midlands,DE23 4,2010,209000,32
East Midlands,DE23 6,2010,154000,167
East Midlands,DE23 8,2010,79000,174
East Midlands,DE24 0,2010,110000,169
East Midlands,DE24 1,2010,136000,107
East Midlands,DE24 3,2010,123000,83
East Midlands,DE24 5,2010,183000,18
East Midlands,DE24 8,2010,84000,133
East Midlands,DE24 9,2010,110000,109
East Midlands,DE3 0,2010,190000,85
East Midlands,DE3 9,2010,185000,185
East Midlands,DE4 2,2010,262000,120
East Midlands,DE4 3,2010,197000,169
East Midlands,DE4 4,2010,212000,103
East Midlands,DE4 5,2010,242000,69
East Midlands,DE45 1,2010,304000,121
East Midlands,DE5 3,2010,136000,167
East Midlands,DE5 8,2010,161000,32
East Midlands,DE5 9,2010,120000,60
East Midlands,DE55 1,2010,123000,104
East Midlands,DE55 2,2010,105000,86
East Midlands,DE55 3,2010,144000,64
East Midlands,DE55 4,2010,101000,100
East Midlands,DE55 5,2010,115000,78
East Midlands,DE55 6,2010,155000,72
East Midlands,DE55 7,2010,145000,88
East Midlands,DE56 0,2010,162000,176
East Midlands,DE56 1,2010,149000,240
East Midlands,DE56 2,2010,207000,114
East Midlands,DE56 4,2010,310000,101
East Midlands,DE6 1,2010,238000,134
East Midlands,DE6 2,2010,325000,49
East Midlands,DE6 3,2010,302000,56
East Midlands,DE6 4,2010,332000,12
East Midlands,DE6 5,2010,282000,30
East Midlands,DE65 5,2010,158000,240
East Midlands,DE65 6,2010,240000,98
East Midlands,DE7 4,2010,126000,140
East Midlands,DE7 5,2010,103000,128
East Midlands,DE7 6,2010,189000,134
East Midlands,DE7 8,2010,103000,159
East Midlands,DE7 9,2010,139000,45
East Midlands,DE72 2,2010,218000,69
East Midlands,DE72 3,2010,179000,196
East Midlands,DE73 1,2010,359000,2
East Midlands,DE73 5,2010,209000,71
East Midlands,DE73 6,2010,152000,81
East Midlands,DE73 7,2010,373000,19
East Midlands,DE73 8,2010,228000,101
East Midlands,DE74 2,2010,174000,109
East Midlands,DE75 7,2010,120000,195
East Midlands,DN1 1,2010,235000,5
East Midlands,DN1 2,2010,81000,41
East Midlands,DN1 3,2010,62000,6
East Midlands,DN10 4,2010,164000,81
East Midlands,DN10 5,2010,220000,11
East Midlands,DN10 6,2010,201000,76
East Midlands,DN11 0,2010,108000,108
East Midlands,DN11 8,2010,95000,63
East Midlands,DN11 9,2010,226000,65
East Midlands,DN12 1,2010,88000,66
East Midlands,DN12 2,2010,120000,37
East Midlands,DN12 3,2010,102000,48
East Midlands,DN12 4,2010,174000,12
East Midlands,DN14 0,2010,168000,72
East Midlands,DN14 5,2010,108000,103
East Midlands,DN14 6,2010,105000,162
East Midlands,DN14 7,2010,207000,91
East Midlands,DN14 8,2010,159000,55
